rows,cols,ratio,r_row,r_cell,variant,family,rmse,max_abs_error,max_rel_error,mean_rel_error,backend,elapsed_s
64,64,0.01,10.0,1000.0,wl_full_nonideal_lo,partial,0.03814756108900893,0.03814761044237579,0.8515091616601741,0.8515080599776221,sparse,0.2966634000040358
64,64,0.01,10.0,1000.0,wl_full_nonideal_hi,partial,0.03817250767030036,0.03817275297607366,0.8520703789302159,0.8520649022460678,sparse,0.27765119999821763
64,64,0.01,10.0,1000.0,wl_buffer_full,full,0.03814129066673677,0.03814129066673677,0.8513680952396604,0.8513680952396604,sparse,0.20553379999182653
64,64,0.01,10.0,1000.0,bl_star,full,0.03935052052498596,0.04452750952294184,0.9939176232799521,0.8571003522431317,sparse,0.2340144999907352
64,64,0.01,10.0,1000.0,combined_full,full,0.010307481993810296,0.010307481993810298,0.23007772307612281,0.2300777230761228,sparse,0.2546881000016583
64,64,0.03,30.0,1000.0,baseline,none,0.04393869373205392,0.044487478044466226,0.99302406349255,0.9806124093656485,sparse,0.23605390000739135
64,64,0.03,30.0,1000.0,wl_partial_2,partial,0.04111830456527838,0.04114317309770278,0.9183743995022945,0.9178191303666687,sparse,0.22349570000369567
64,64,0.03,30.0,1000.0,wl_partial_4,partial,0.041254558784522735,0.041368482612940106,0.9234036297531276,0.9208576991944051,sparse,0.21792680000362452
64,64,0.03,30.0,1000.0,wl_full_nonideal_lo,partial,0.04110347014389665,0.041103549182118906,0.9174899371008688,0.91748817274796,sparse,0.2869185000017751
64,64,0.03,30.0,1000.0,wl_full_nonideal_hi,partial,0.04114304084384266,0.0411434293691338,0.918380119846737,0.9183714448259338,sparse,0.2688857999892207
64,64,0.03,30.0,1000.0,wl_buffer_full,full,0.041093420983150705,0.04109342098315071,0.917263861231043,0.917263861231043,sparse,0.21004229999380186
64,64,0.03,30.0,1000.0,bl_star,full,0.04200403236120176,0.044779225807798695,0.9995362903526498,0.9292208184264965,sparse,0.2323824000050081
64,64,0.03,30.0,1000.0,combined_full,full,0.020024974673249606,0.020024974673249606,0.4469860418136074,0.44698604181360746,sparse,0.23918459999549668
64,64,0.1,100.0,1000.0,baseline,none,0.04449945371040994,0.044706901315350725,0.9979219043605075,0.9932577575958854,sparse,0.2286006000067573
64,64,0.1,100.0,1000.0,wl_partial_2,partial,0.04294634621090011,0.04298375329420473,0.9594587788884987,0.9586234353917771,sparse,0.20297719999507535
64,64,0.1,100.0,1000.0,wl_partial_4,partial,0.0431206970965215,0.043267916436774884,0.9658017061780111,0.9625106798860463,sparse,0.2172763999988092
64,64,0.1,100.0,1000.0,wl_full_nonideal_lo,partial,0.042924583261261265,0.04292470627694264,0.9581407651103272,0.958138018976654,sparse,0.2923471999965841
64,64,0.1,100.0,1000.0,wl_full_nonideal_hi,partial,0.04298431712544521,0.04298490094503134,0.9594843960944498,0.9594713588270347,sparse,0.2885829000006197
64,64,0.1,100.0,1000.0,wl_buffer_full,full,0.04290890651689848,0.042908906516898486,0.9577880918950558,0.9577880918950558,sparse,0.20618520000425633
64,64,0.1,100.0,1000.0,bl_star,full,0.043596656064218184,0.04479781838706735,0.9999513032827536,0.9711696661103397,sparse,0.24483710000640713
64,64,0.1,100.0,1000.0,combined_full,full,0.031086621697239768,0.031086621697239768,0.6938978057419594,0.6938978057419593,sparse,0.23495919999550097
128,128,0.001,1.0,1000.0,baseline,none,0.08031989379165722,0.08462005614518948,0.9444202694775619,0.8949227412941672,sparse,1.0722584999894025
128,128,0.001,1.0,1000.0,wl_partial_2,partial,0.06782975194799472,0.06783513214054823,0.7570885283543334,0.7570284791808252,sparse,0.9791795999917667
128,128,0.001,1.0,1000.0,wl_partial_4,partial,0.06786192843962785,0.06788873944301807,0.7576868241408271,0.7573875445045203,sparse,0.8561736999981804
128,128,0.001,1.0,1000.0,wl_full_nonideal_lo,partial,0.06782651642265479,0.06782652483441148,0.7569924646697715,0.7569923707878192,sparse,1.167214300003252
128,128,0.001,1.0,1000.0,wl_full_nonideal_hi,partial,0.0678350920819523,0.06783513411471337,0.7570885503874265,0.75708808125333,sparse,1.1260202999983449
128,128,0.001,1.0,1000.0,wl_buffer_full,full,0.0678243713286556,0.0678243713286556,0.7569684300073174,0.7569684300073174,sparse,0.8660574999958044
128,128,0.001,1.0,1000.0,bl_star,full,0.07115268802953874,0.08622160722338562,0.9622947234752866,0.7569320675698299,sparse,1.0524826000037137
128,128,0.001,1.0,1000.0,combined_full,full,0.00532739667131714,0.005327396671317139,0.059457552135235965,0.059457552135235965,sparse,1.0601521999924444
128,128,0.003,3.0,1000.0,baseline,none,0.08583726866578213,0.08802063965759617,0.9823732104642435,0.9575138489299908,sparse,0.9727451999933692
128,128,0.003,3.0,1000.0,wl_partial_2,partial,0.07717408671649698,0.07718313732249457,0.8614189433314132,0.8613179261800108,sparse,0.9034165000048233
128,128,0.003,3.0,1000.0,wl_partial_4,partial,0.07722785134033607,0.07727266186434181,0.8624181011645297,0.8619178616327612,sparse,0.8749929000041448
128,128,0.003,3.0,1000.0,wl_full_nonideal_lo,partial,0.0771686481275659,0.07716866229476553,0.8612573916826516,0.8612572335647406,sparse,1.2118877999891993
128,128,0.003,3.0,1000.0,wl_full_nonideal_hi,partial,0.07718307658080859,0.07718314728860498,0.861419054560324,0.8614182653648985,sparse,1.312151600010111
128,128,0.003,3.0,1000.0,wl_buffer_full,full,0.07716503504896335,0.07716503504896341,0.86121690902861,0.8612169090286095,sparse,0.8768298999930266
128,128,0.003,3.0,1000.0,bl_star,full,0.07961197777791874,0.08934723143321939,0.9971789222457528,0.8656678924625518,sparse,1.0661797000066144
128,128,0.003,3.0,1000.0,combined_full,full,0.013868859509816159,0.013868859509816159,0.1547863784577697,0.15478637845776966,sparse,1.308164800007944
128,128,0.01,10.0,1000.0,baseline,none,0.08825603674215189,0.08913644949559829,0.9948264452633744,0.9848838972785392,sparse,0.9738626999896951
128,128,0.01,10.0,1000.0,wl_partial_2,partial,0.08295695885612484,0.08297265927820512,0.9260341437299684,0.9258588992200201,sparse,0.8690334999992047
128,128,0.01,10.0,1000.0,wl_partial_4,partial,0.08304814092415061,0.08312421830626306,0.9277256507395436,0.926876244670087,sparse,0.8700491999916267
128,128,0.01,10.0,1000.0,wl_full_nonideal_lo,partial,0.08294755014241824,0.08294757481800018,0.9257541832366097,0.9257539078342873,sparse,1.1599466000043321
128,128,0.01,10.0,1000.0,wl_full_nonideal_hi,partial,0.082972592987392,0.08297271564525022,0.9260347728264539,0.9260334037486135,sparse,1.2132267999986652
128,128,0.01,10.0,1000.0,wl_buffer_full,full,0.08294125546202243,0.08294125546202243,0.9256836547100723,0.9256836547100722,sparse,0.8860152999986894
128,128,0.01,10.0,1000.0,bl_star,full,0.08462556727030601,0.08959353522852125,0.9999278485326039,0.9352931914260886,sparse,1.0230357999971602
128,128,0.01,10.0,1000.0,combined_full,full,0.03210373910672412,0.03210373910672412,0.3583006596732605,0.35830065967326064,sparse,1.0749720000021625
128,128,0.03,30.0,1000.0,baseline,none,0.0890872921311472,0.0894462199046288,0.9982837042927327,0.9942501982624357,sparse,0.9799841999920318
128,128,0.03,30.0,1000.0,wl_partial_2,partial,0.08591830063967573,0.08594317309544845,0.9591871997259878,0.9589095651615436,sparse,0.8697587000060594
128,128,0.03,30.0,1000.0,wl_partial_4,partial,0.0860544890913199,0.08616848260485209,0.9617018147862962,0.9604288495375888,sparse,0.8684385999949882
128,128,0.03,30.0,1000.0,wl_full_nonideal_lo,partial,0.08590350966001072,0.08590354918036086,0.9587449685308138,0.9587445274425914,sparse,1.1592650999955367
128,128,0.03,30.0,1000.0,wl_full_nonideal_hi,partial,0.08594323507433635,0.0859434293669003,0.9591900598984415,0.959187891143267,sparse,1.1421279000060167
128,128,0.03,30.0,1000.0,wl_buffer_full,full,0.08589342098150007,0.08589342098150007,0.9586319305970996,0.9586319305970998,sparse,0.8913270000048215
128,128,0.03,30.0,1000.0,bl_star,full,0.08718371753858954,0.089599619794636,0.9999957566365631,0.9702652774276525,sparse,1.0486340999923414
128,128,0.03,30.0,1000.0,combined_full,full,0.053081333995156126,0.053081333995156126,0.5924256026245107,0.5924256026245107,sparse,1.0637033000093652
128,128,0.1,100.0,1000.0,baseline,none,0.08942526052597724,0.08955393613579603,0.9994858943727242,0.9980446125895261,sparse,0.9925253000110388
128,128,0.1,100.0,1000.0,wl_partial_2,partial,0.08774633788599905,0.0877837532942047,0.9797293894442495,0.9793117176958885,sparse,0.8544148999935715
128,128,0.1,100.0,1000.0,wl_partial_4,partial,0.08792058568962634,0.08806791643677482,0.9829008530890053,0.9812553399430228,sparse,0.8877344000065932
128,128,0.1,100.0,1000.0,wl_full_nonideal_lo,partial,0.08772464476628732,0.08772470627694261,0.9790703825551637,0.9790696960217458,sparse,1.16484969999874
128,128,0.1,100.0,1000.0,wl_full_nonideal_hi,partial,0.08778460897193258,0.08778490094503129,0.9797421980472248,0.9797389387303712,sparse,1.147912999993423
128,128,0.1,100.0,1000.0,wl_buffer_full,full,0.08770890651689843,0.08770890651689844,0.9788940459475279,0.9788940459475275,sparse,0.8617108000034932
128,128,0.1,100.0,1000.0,bl_star,full,0.0886400991844771,0.08959995280253878,0.999999473242621,0.9887688212553021,sparse,1.0242120000038994
128,128,0.1,100.0,1000.0,combined_full,full,0.07154616063918498,0.071546160639185,0.7985062571337616,0.7985062571337613,sparse,1.0818289000017103
256,256,0.001,1.0,1000.0,baseline,none,0.17329749898523975,0.17686072307528475,0.9869459993040451,0.9667035879061578,sparse,4.53134190000128
256,256,0.001,1.0,1000.0,wl_partial_2,partial,0.15741665074284647,0.1574220077530615,0.8784710254077099,0.8784411308688163,sparse,3.748051000002306
256,256,0.001,1.0,1000.0,wl_partial_4,partial,0.1574486843316358,0.1574753808530511,0.8787688663674733,0.8786198796287703,sparse,3.6663511999940965
256,256,0.001,1.0,1000.0,wl_full_nonideal_lo,partial,0.15741343355440887,0.1574134377421139,0.878423201685904,0.8784231783169348,sparse,4.928708600011305
256,256,0.001,1.0,1000.0,wl_full_nonideal_hi,partial,0.15742198881297542,0.15742200973879478,0.8784710364888109,0.8784709197132865,sparse,4.854327699998976
256,256,0.001,1.0,1000.0,wl_buffer_full,full,0.1574112935503221,0.15741129355032213,0.8784112363299232,0.878411236329923,sparse,3.6326050000061514
256,256,0.001,1.0,1000.0,bl_star,full,0.1619677138537636,0.17904083811356739,0.9991118198301759,0.8817796843766503,sparse,5.572020799998427
256,256,0.001,1.0,1000.0,combined_full,full,0.019718868591580504,0.019718868591580507,0.11003832919408774,0.11003832919408776,sparse,6.810242699997616
256,256,0.003,3.0,1000.0,baseline,none,0.176905620209531,0.1784316858983676,0.9957125329149986,0.9871026642495667,sparse,4.465695399994729
256,256,0.003,3.0,1000.0,wl_partial_2,partial,0.16677406650494117,0.16678311720122738,0.93070935938185,0.9306588518936436,sparse,3.873889800001052
256,256,0.003,3.0,1000.0,wl_partial_4,partial,0.1668278243284279,0.16687263972034086,0.9312089270108315,0.9309588128639681,sparse,4.563552199993865
256,256,0.003,3.0,1000.0,wl_full_nonideal_lo,partial,0.16676863540230702,0.16676864248579967,0.9306285853002221,0.9306285457715894,sparse,5.175573400003486
256,256,0.003,3.0,1000.0,wl_full_nonideal_hi,partial,0.16678309181382925,0.1667831271680675,0.9307094150003774,0.9307092177057691,sparse,4.871450799997547
256,256,0.003,3.0,1000.0,wl_buffer_full,full,0.1667650153174543,0.16676501531745433,0.9306083444054378,0.9306083444054373,sparse,3.6787276999966707
256,256,0.003,3.0,1000.0,bl_star,full,0.16985087410059754,0.17919784969137384,0.9999880005098994,0.9373436399695129,sparse,5.632314399990719
256,256,0.003,3.0,1000.0,combined_full,full,0.046387158867535416,0.046387158867535416,0.2588569133233005,0.2588569133233004,sparse,6.836080700013554
256,256,0.01,10.0,1000.0,baseline,none,0.1784050643998393,0.17897043845816452,0.9987189646102939,0.9955448233360149,sparse,4.803447900005267
256,256,0.01,10.0,1000.0,wl_partial_2,partial,0.17255695808441113,0.1725726592780946,0.9630170718643679,0.9629294496094294,sparse,3.568563399996492
256,256,0.01,10.0,1000.0,wl_partial_4,partial,0.17264812566525545,0.1727242183060693,0.9638628253686911,0.9634381223341886,sparse,3.6153021000063745
256,256,0.01,10.0,1000.0,wl_full_nonideal_lo,partial,0.17254756247998837,0.17254757481789995,0.962877091617746,0.962877022767165,sparse,4.815328299999237
256,256,0.01,10.0,1000.0,wl_full_nonideal_hi,partial,0.17257265431323204,0.17257271564513987,0.9630173864126117,0.9630170441431516,sparse,4.847430599998916
256,256,0.01,10.0,1000.0,wl_buffer_full,full,0.1725412554619246,0.17254125546192461,0.9628418273544908,0.9628418273544912,sparse,3.6826823000010336
256,256,0.01,10.0,1000.0,bl_star,full,0.17475846389738486,0.17919997424708886,0.9999998562895591,0.9719890764084889,sparse,5.300207899999805
256,256,0.01,10.0,1000.0,combined_full,full,0.09056790995268357,0.09056790995268359,0.5054012832181007,0.5054012832181006,sparse,6.790938899997855
256,256,0.03,30.0,1000.0,baseline,none,0.1789028776512875,0.1791235616068456,0.999573446466773,0.9983377870904007,sparse,4.413436200004071
256,256,0.03,30.0,1000.0,wl_partial_2,partial,0.17551829880130523,0.17554317309544837,0.9795935998629939,0.9794547825807721,sparse,3.5634165999945253
256,256,0.03,30.0,1000.0,wl_partial_4,partial,0.17565445635729096,0.175768482604852,0.9808509073931482,0.9802144247687943,sparse,3.563079100000323
256,256,0.03,30.0,1000.0,wl_full_nonideal_lo,partial,0.17550352941989208,0.17550354918036076,0.9793724842654068,0.979372373993351,sparse,4.8726085999951465
256,256,0.03,30.0,1000.0,wl_full_nonideal_hi,partial,0.17554333221352492,0.1755434293669002,0.9795950299492207,0.9795944877604266,sparse,4.838794299997971
256,256,0.03,30.0,1000.0,wl_buffer_full,full,0.17549342098149998,0.1754934209815,0.9793159652985499,0.97931596529855,sparse,3.6277336000057403
256,256,0.03,30.0,1000.0,bl_star,full,0.17719583474852674,0.17919999821856566,0.999999990058961,0.9880382396394212,sparse,5.350558499994804
256,256,0.03,30.0,1000.0,combined_full,full,0.12908411513503312,0.12908411513503315,0.7203354639231766,0.7203354639231764,sparse,6.772277600000962
256,256,0.1,100.0,1000.0,baseline,none,0.1791004584853653,0.17917707692456789,0.999872081052277,0.9994437894992907,sparse,5.793625599995721
256,256,0.1,100.0,1000.0,wl_partial_2,partial,0.17734633385406848,0.1773837532942046,0.9898646947221247,0.989655858847944,sparse,4.7236486000037985
256,256,0.1,100.0,1000.0,wl_partial_4,partial,0.17752053156702985,0.17766791643677474,0.9914504265445027,0.9906276699715116,sparse,4.31480520000332
256,256,0.1,100.0,1000.0,wl_full_nonideal_lo,partial,0.17732467552092554,0.17732470627694252,0.9895351912775818,0.9895350196442276,sparse,5.1032099000003655
256,256,0.1,100.0,1000.0,wl_full_nonideal_hi,partial,0.17738475494296127,0.1773849009450312,0.9898710990236124,0.9898702841943994,sparse,4.813134799987893
256,256,0.1,100.0,1000.0,wl_buffer_full,full,0.17730890651689835,0.17730890651689837,0.989447022973764,0.9894470229737636,sparse,3.588983699999517
256,256,0.1,100.0,1000.0,bl_star,full,0.17846041263182974,0.17919999972992637,0.9999999984928934,0.9957509179512471,sparse,5.620592999999644
256,256,0.1,100.0,1000.0,combined_full,full,0.15656464431154146,0.15656464431154146,0.873686631202799,0.8736866312027991,sparse,6.875914899996133
